Country Name,Country Code,Access to electricity (% of population),"Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Belgium,BEL,100.0,12.0,49.654,36798.19188572593,66.7604,84666.06264379526,1.9316783595743487,30333.0,426763913414.0,1.09801876439276,59911.0,65.9793228408001,35.3333333333333,3.4,84.1454309580577,11.65041121648878,7219.0,922.0,68.72,901.0,65.0,721.0,744.0,218.0
Benin,BEN,28.0,6.0,71.174,2135.5378787372133,1.79,2145.493007981301,0.3901532381957366,112760.0,274387436.0,,241.0,52.5721666000854,10.8433734939759,54.5,41.2857782552618,84.1902733111942,,,,,,,,
Burkina Faso,BFA,12.0,10.0,77.861,1290.499510174245,0.75,2587.7474819351064,2.492349183417005,273600.0,407931885.0,1.41572652816375,-28202.0,51.9077713463878,15.3153153153153,82.9,22.9741760828193,80.7723427263906,4017.0,771.0,49.88,582.0,-59.0,833.0,609.0,281.0
Bangladesh,BGD,46.5,5.0,55.861,2388.1002516035733,1.8,2715.9807767867337,6.471260105025152,130170.0,10421758509.0,0.9970919644137132,-1133553.0,61.008240407795,,47.2,26.415303779311,63.68530953012,4607.0,514.0,59.64,605.0,27.0,806.0,484.0,313.0
Bulgaria,BGR,91.7,9.0,49.864,12053.989048488542,33.64,10216.508497023588,11.051431396603178,108610.0,18507238444.0,2.22853990097534,-16366.0,69.0726487592805,21.6666666666667,8.8,70.6844177246094,7.962420105658371,3844.0,832.0,64.78,566.0,-143.0,976.0,0.5,226.0
Bahrain,BHR,100.0,9.0,67.268,49347.494619614976,32.91,56453.17288850452,8.43563185022495,750.0,2853163869.0,2.95699023434392,47500.0,75.9072919080201,2.5,0.0,94.460505558445,2.053448030430533,,,,,,,,
Bosnia and Herzegovina,BIH,99.7,9.0,36.521,7225.837416083045,27.92,8170.717188243069,6.195572474933428,51200.0,4204951192.000001,1.23615289583956,-65335.0,69.7059543173111,11.9047619047619,14.8,44.7926078011574,23.24736683401562,4.9,766.0,67.0,342.0,8.0,926.0,0.57,296.0
Belarus,BLR,92.6,9.0,56.816,12320.024026428206,19.7,8801.872825308232,12.8727022306595,202901.0,24220218800.0,1.64976591437478,-4013.0,70.3162410103341,29.0909090909091,7.3,73.0913467407227,10.241061215429353,5617.0,858.0,60.62,667.0,-228.0,695.0,502.0,235.0
Belize,BLZ,85.2,8.0,56.006,10225.986730897985,24.6,20372.220817769863,3.809711604073158,22810.0,265208922.0,0.8047216154780681,2521.0,58.9250253292806,3.33333333333333,28.0,46.0812472097226,29.01132191235825,6451.0,872.0,64.3,705.0,8.0,769.0,732.0,251.0
Bolivia,BOL,80.2,8.0,67.145,5536.568156536579,10.4992,5631.1402578433535,7.373353861118232,1083300.0,4785832749.0,1.4890475837354,-13669.0,59.0562917385727,16.9230769230769,22.1,65.1067327824433,65.4201974637439,5628.0,796.0,61.1,0.78,-1.0,817.0,746.0,388.0
Brazil,BRA,98.1,8.0,61.05,12672.505115807791,30.88,15877.893310996757,6.439038101761412,8358140.0,156263724259.0,1.46629209992902,-107481.0,67.7586595062845,8.96686159844054,47.2,83.5382571292649,28.24958228889876,6321.0,886.0,63.42,777.0,-19.0,728.0,775.0,299.0
Bhutan,BTN,71.8,,67.031,5728.915694710218,5.92,28496.96026902419,4.688177914429772,38117.0,675546546.0,,-1553.0,63.5632094141085,2.66666666666667,92.0,32.1738216649326,70.3763800172221,,,,,,,,
Botswana,BWA,41.9,,50.523,13388.737913847524,5.28,63773.938642590736,6.029197650644022,566730.0,5071012241.0,2.90001468952761,3926.0,61.8147437135079,11.1111111111111,29.0,60.7822308289942,24.83567568254125,,,,,,,,
Central African Republic,CAF,8.4,10.0,68.544,783.3554452809284,0.375816,,1.8382316504233671,622980.0,106928103.0,1.0890772448247998,-30352.0,52.6003633841355,10.4761904761905,90.9,38.2343339436079,79.26758988808001,4.16,532.0,41.48,663.0,83.0,782.0,567.0,0.33
Canada,CAN,100.0,10.0,62.978,39572.930442847806,73.2,94819.22051208826,3.300545617732894,8965590.0,420170726778.0,1.18579022996702,213801.0,69.4575467796062,21.3114754098361,21.6,80.4425615136782,10.371580284120038,7482.0,,70.62,0.93,246.0,406.0,812.0,257.0
Switzerland,CHE,100.0,11.0,65.153,50927.630857566,77.2,167700.6973595816,2.377061371720785,39515.02,171665089702.0,0.7182323236634109,72475.0,68.1269640326976,28.5,19.3,73.5283795081459,12.37052005602467,,,,,,,,
Chile,CHL,98.0,12.0,52.515,16697.516021741594,35.9,38169.727349116736,5.088757066890864,743532.0,68065008210.99991,2.33098056175611,20170.0,67.6369016122976,15.0,30.5,86.8445071581285,20.423869401279312,5698.0,815.0,67.96,662.0,239.0,723.0,708.0,342.0
China,CHN,98.5,9.0,68.824,6935.265805844336,16.0,11456.42041727517,7.913659445488989,9388210.8,1217042434000.0,1.75016458545192,-1042019.0,72.6173623452205,20.620992237597,14.9,45.8892440795898,42.8299922600966,4863.0,811.0,65.92,,-179.0,,664.0,159.0
Cote d'Ivoire,CIV,55.3,10.0,62.347,2984.5347216156183,1.8,,3.0885494457229186,318000.0,7795703983.0,1.1508330294867,-130079.0,51.4313837987561,8.86699507389163,76.3,45.930317338965,79.85550697166991,,,,,,,,
Cameroon,CMR,48.2,6.0,79.223,2817.7222811837983,2.93,7904.845630482492,0.4907080347059462,472710.0,4120050605.000001,1.24159299291596,-10807.0,52.9923053296263,13.8888888888889,80.8,49.7027028593758,79.2592045903489,4.35,717.0,48.28,644.0,-39.0,0.91,0.63,249.0
"Congo, Dem. Rep.",COD,15.2,6.0,68.38,549.8276500787626,0.37,4003.6950944285263,20.660374260250308,2267050.0,3406272811.0,1.10611627665862,-99742.0,50.9670002211347,8.4,97.2,38.201781337298,81.60060306873861,,,,,,,,
"Congo, Rep.",COG,35.8,10.0,54.299,4242.611268460019,2.7597,13570.83861494511,6.740117131812951,341500.0,6237795560.0,1.9162889436872,31239.0,56.4314659471464,7.2992700729927,60.2,61.8502563370293,76.8876594901773,,,,,,,,
Colombia,COL,96.0,10.0,56.729,9909.290314037667,21.8,17415.707972612807,5.202033812206537,1109500.0,28432785511.0,3.2863017094944498,-49634.0,65.4455037840716,8.43373493975904,31.0,76.3144038775849,39.1535655916994,6138.0,894.0,66.54,786.0,-43.0,0.86,774.0,287.0
Comoros,COM,55.5,6.0,40.405,2177.928168432304,2.5,3851.694711041311,5.035085833330257,1861.0,1707563.0,,-3147.0,52.1842553367378,3.03030303030303,74.4,28.2493321448949,63.4335154826958,,,,,,,,
Costa Rica,CRI,99.2,11.0,58.629,11841.901171424652,28.4,27450.555414081005,10.51678594738776,51060.0,9326344864.0,,4080.0,66.803576738529,36.8421052631579,41.2,67.4686406496983,24.65211263280402,7432.0,918.0,68.72,923.0,92.0,0.82,826.0,0.24
Cuba,CUB,97.1,9.0,53.187,,11.69,18518.976557325142,3.5897754619145843,106440.0,4648111292.0,,-19050.0,69.7472839430429,35.9605911330049,18.6,76.2356834650585,9.595547262806994,,,,,,,,
Cyprus,CYP,100.0,10.0,61.304,30918.34765625,40.77,30624.59799589527,4.138054364948047,9240.0,1156671897.0,1.68459965831751,12332.0,70.6808015374096,14.2857142857143,4.3,68.0604154001212,14.25270336967744,,,,,,,,
Czechia,CZE,100.0,9.0,55.65,26267.60715271117,51.93,28777.0838077752,3.5608713874513427,77250.0,122656042166.0,1.4247883319863,27887.0,71.2409902430394,15.5,8.3,73.5219493596925,12.436262174213672,6.5,0.9,67.34,799.0,-67.0,928.0,0.66,277.0
Germany,DEU,100.0,13.0,53.907,36914.002379293546,75.16,72098.35201623422,1.840534702850661,348670.0,1316684465613.0,1.15279236258074,-24772.0,66.0234880594569,31.6476345840131,10.5,80.2198636634402,7.38982539541776,6417.0,926.0,69.94,801.0,163.0,792.0,647.0,231.0
Djibouti,DJI,57.2,10.0,24.71,,1.62,,,23180.0,48668906.0,2.9010748925343903,1253.0,58.8404023887185,13.8461538461538,32.5,70.8118125191918,33.9591533605644,,,,,,,,
Denmark,DNK,100.0,9.0,63.381,39110.09563657564,85.03,98174.28370903304,2.4248135381815814,40000.0,102777641892.0,1.3040228017465298,20560.0,66.0144898745003,37.9888268156425,17.7,86.4251464366349,6.6161147859818685,7834.0,954.0,68.74,932.0,236.0,206.0,778.0,194.0
Dominican Republic,DOM,96.9,9.0,54.259,9951.131915914582,17.66,17538.733449598134,7.6341683881276765,48310.0,6616431129.0,0.62761905715381,-37076.0,62.9599389064198,19.6629213483146,17.9,71.0193434994977,41.62353071688689,5081.0,848.0,65.12,886.0,-0.01,772.0,723.0,0.26
Algeria,DZA,98.7,10.0,37.223,13320.964120903023,9.45119,24077.235812426214,7.095515786199869,2381740.0,59113355346.0,2.76932850304128,-25046.0,67.1642080695383,7.7120822622108,0.4,65.1690763324461,28.97348986386776,,,,,,,,
Ecuador,ECU,96.8,10.0,64.669,8112.448244736613,10.8,19693.39073875729,7.063421716942344,248360.0,13846982776.0,2.62795079870115,-9644.0,61.9742946587262,25.0,15.9,62.3887552077227,43.3251010467954,4996.0,839.0,64.78,0.67,-66.0,0.83,803.0,286.0
"Egypt, Arab Rep.",EGY,98.4,9.0,43.712,7640.5722859720445,16.03,17128.08161032237,12.595739823876784,995450.0,12392412592.0,2.37963467509709,-173021.0,62.0094605566398,1.80995475113122,6.0,42.9729666344509,19.62295158776321,5541.0,686.0,61.52,609.0,-0.12,,0.6,355.0
Spain,ESP,100.0,10.0,53.533,32536.18826840382,55.11,53036.478616011926,3.5612340982723083,499110.0,243742299350.0,1.3631063122769098,772317.0,68.9728223213613,36.5714285714286,9.0,77.7738937890987,12.64176870758758,6995.0,957.0,70.64,782.0,-97.0,784.0,717.0,264.0
Estonia,EST,100.0,9.0,57.735,22200.548640742487,66.19,22926.212430649328,12.354165569312215,42390.0,10937011125.0,1.65723646617002,-2941.0,67.774815404886,20.7920792079208,18.6,67.6097866365576,7.25113528948554,5332.0,896.0,66.06,712.0,-0.25,743.0,589.0,176.0
Ethiopia,ETH,20.3,8.0,79.914,770.2611552128151,0.37,1183.8121269006076,17.220579478488204,1128631.2,1079468707.0,1.89627732982541,-381.0,50.390133811606,21.9281663516068,94.1,16.0948330261902,89.9450870097839,,,,,,,,
Finland,FIN,100.0,9.0,56.933,37842.916469520285,80.78,104669.73357700776,2.754398245427737,304090.0,89976416697.0,1.28760998478864,14027.0,66.5363954537118,41.5,31.8,69.0200377316963,9.868962408048272,,,,,,,,
France,FRA,100.0,10.0,51.574,34066.23932282487,66.09,72329.8577075958,2.385030203272393,538950.0,546928043280.0,1.9109577778942897,91973.0,65.0965157712323,18.1975736568458,9.4,77.2457976606157,6.577947769373401,,,,,,,,
Gabon,GAB,81.3,10.0,39.55,14391.24658681317,5.767,139700.1616189954,4.231361642472507,257670.0,6296669746.0,,12045.0,57.3456814914176,16.6666666666667,87.3,84.6900183387136,34.73172322558077,,,,,,,,
United Kingdom,GBR,100.0,11.0,58.598,35522.00908843455,75.09,85879.32877642961,1.993411431708452,241930.0,425857019508.0,2.37465777127738,309385.0,66.1567371263204,19.5046439628483,1.8,80.6483331957387,10.494383018318452,6802.0,0.97,69.22,838.0,332.0,498.0,686.0,241.0
Georgia,GEO,100.0,9.0,59.11,6951.085842660811,8.26,13400.200362656991,9.467508103273332,69490.0,1231421244.0,9.15911651704757,-32142.0,66.7646732651307,9.36170212765957,36.2,53.7706073945741,61.7779032768326,3707.0,548.0,63.4,464.0,-0.27,697.0,351.0,236.0
Ghana,GHA,56.9,11.0,68.361,3241.220811073241,3.85,5156.946206260277,16.104240587274774,227540.0,3533342452.0,0.370332914572864,32813.0,56.8269116526372,10.8695652173913,54.5,48.8125122665918,74.6058683085686,5.22,0.73,52.98,891.0,136.0,771.0,658.0,217.0
Guinea,GIN,24.1,6.0,58.205,1557.585848688626,0.780025,8768.191512196707,13.61887014533596,245720.0,1059318785.0,,-34311.0,51.1467711996148,19.2982456140351,80.4,32.9740386596386,87.68045702663889,,,,,,,,
"Gambia, The",GMB,39.8,9.0,43.126,1985.0402524249969,6.20504,2291.3566760449016,4.414824901932619,10120.0,14543353.0,0.355318377435937,-2320.0,51.9731437808983,9.43396226415094,57.3,53.9196109423854,75.2840171852023,,,,,,,,
Greece,GRC,100.0,9.0,47.909,28895.874926558,35.88,48215.86027453073,3.367103793385965,128900.0,25953780173.0,2.71917513817491,25400.0,66.7014734599182,14.6666666666667,8.1,75.1753473512439,27.67834931698179,6647.0,808.0,69.76,575.0,-194.0,845.0,629.0,222.0
Guatemala,GTM,80.7,16.0,60.034,6238.339769465038,7.3,10745.214353150866,7.115350543356385,107160.0,6851167264.0,0.398456601466993,-40632.0,55.1611993518917,12.0253164556962,63.3,49.4565105053665,38.14796554156256,6.33,866.0,59.26,628.0,133.0,0.81,0.79,224.0
Guyana,GUY,78.5,6.0,50.409,8110.0299989656705,13.8,14424.266605488498,8.211010385473273,196850.0,772003523.0,0.914399668478094,-12906.0,61.6077203130564,28.9855072463768,33.1,27.1458953350755,31.42744589330264,5993.0,849.0,56.24,694.0,85.0,836.0,761.0,296.0
"Hong Kong SAR, China",HKG,100.0,9.0,58.136,45257.65161058243,64.8,32106.696434527985,3.137456437397802,1050.0,344576041304.0,,30540.0,73.8955395264472,,0.1,100.0,6.357472847464657,,,,,,,,
Honduras,HND,73.5,9.0,57.065,3664.088284945402,9.4,7296.086619128742,6.625507168286006,111890.0,2517456929.0,0.776008264862645,-5039.0,57.1441626737433,23.4375,50.6,49.3994250214704,34.04184715565232,5097.0,819.0,62.9,676.0,229.0,826.0,712.0,199.0
Croatia,HRV,99.8,8.0,47.631,18395.70614857124,41.44,25484.76785653512,4.286429191222666,55964.0,12364777934.0,1.61077866472529,8893.0,66.6596346184836,20.9150326797386,22.7,55.4077128728613,14.40343461334683,5821.0,0.91,66.94,662.0,-97.0,934.0,0.55,337.0
Haiti,HTI,35.5,6.0,53.706,2647.495386134304,7.2,9106.938563366775,4.112256321673087,27560.0,631138103.0,,-26995.0,58.6979862793195,4.08163265306122,79.3,43.9866171992907,74.6181730135559,,,,,,,,
Hungary,HUN,100.0,13.0,48.433,19089.293698815225,53.3,25706.77260607164,5.439846308448722,89610.0,95559963513.99992,1.2677875208247,13697.0,68.985566840373,11.139896373057,9.0,67.0041656494141,9.219650929586267,4954.0,931.0,65.32,538.0,-164.0,895.0,0.6,0.23
Indonesia,IDN,91.1,9.0,60.889,7096.387689167336,5.78627,13491.288727765315,11.258578530897111,1877519.0,114033801960.0,0.71236193115127,-77338.0,65.7327402333574,11.6363636363636,40.0,47.7432993585496,58.9807598305453,5101.0,704.0,60.54,603.0,0.31,0.96,696.0,242.0
India,IND,72.3,,53.076,3508.061831716051,3.95,4183.677328666408,6.944418252499901,2973190.0,153370124600.0,2.47824652803557,-1037200.0,62.5476673904344,9.05730129390018,41.5,29.7810426848684,82.7394429147281,5027.0,569.0,56.22,729.0,-53.0,862.0,541.0,253.0
Ireland,IRL,100.0,10.0,63.299,46782.3762067243,61.1583,139002.49538611626,1.1984879762927818,68890.0,120982991480.0,0.508754794256741,76465.0,68.9220789832646,13.2530120481928,3.5,61.0601979374234,12.767801432966309,,,,,,,,
"Iran, Islamic Rep.",IRN,98.7,8.0,39.647,17383.715656416247,9.47,17981.79636266656,22.93906135266357,1628760.0,79026359687.9999,2.65398282115891,-24950.0,70.6031940756526,4.13793103448276,1.3,68.806189933608,42.99843126708801,5336.0,718.0,64.58,533.0,45.0,872.0,553.0,361.0
Iraq,IRQ,98.1,6.0,38.107,10783.123640622383,0.93,27829.729307112622,14.43904363146811,437370.0,36647910862.0,2.23992802514508,-824428.0,54.9495895036868,25.4545454545455,2.0,68.716475540845,33.72393716537758,,,,,,,,
Iceland,ISL,100.0,10.0,75.422,41471.33191958387,90.6,99476.73487516955,4.304356416324566,100250.0,4782572799.0,,5254.0,67.3520498122095,33.3333333333333,67.6,92.3614571703229,11.231598813696422,,,,,,,,
Israel,ISR,100.0,11.0,56.885,28307.448460785698,48.1281,90773.58744095667,0.7822374081937937,21640.0,51758000000.0,6.16232982826306,9654.0,62.2936593486062,14.1666666666667,6.7,91.713639843393,8.234173653400413,6841.0,868.0,71.16,683.0,217.0,868.0,642.0,0.32
Italy,ITA,100.0,12.0,45.627,34107.50781526192,40.79,68421.16174039457,2.466744920417341,295718.0,496821401796.0,1.44091823807458,495092.0,65.8315160605745,17.3015873015873,8.7,67.7857771296669,17.98516247358026,6574.0,912.0,70.8,684.0,0.11,922.0,0.65,303.0
Jamaica,JAM,89.4,6.0,60.397,8892.782606596575,21.1,14468.284706126751,11.320810378588206,10830.0,2332154621.0,0.65245791026588,-16588.0,64.9985140764769,13.3333333333333,5.3,53.1703742191887,33.47332039243518,,,,,,,,
Jordan,JOR,98.8,10.0,34.586,8415.711660173387,20.0,21537.445844323724,5.048918373277616,88240.0,4969152134.0,5.85128256624216,-18108.0,59.2609634922056,6.36363636363636,2.3,79.3358270749644,11.181543900283442,5598.0,841.0,66.16,646.0,-114.0,664.0,,0.24
Japan,JPN,100.0,9.0,58.047,35015.32828816315,74.3,74993.65309185072,-0.7052435474408867,364500.0,713239605347.0,0.88498737572599,138024.0,64.7793337379624,9.375,4.3,88.2701404492656,10.54534587920082,6238.0,938.0,72.64,796.0,-96.0,809.0,683.0,207.0
Kazakhstan,KAZ,100.0,9.0,65.28,16581.224053117723,4.02,30389.65988854304,15.527097295262209,2699700.0,47660227137.0,1.29687682152726,-26237.0,67.9755491931151,15.8878504672897,1.8,54.2346203341799,32.809220843894664,5719.0,861.0,58.6,806.0,-249.0,865.0,557.0,179.0
Kenya,KEN,28.3,8.0,71.413,2481.087061469961,4.4,5984.347307747659,8.129485596133776,569140.0,3998253838.0,1.54791227998168,-11495.0,53.8699632571207,7.2463768115942,78.2,30.4153861196239,60.2331742985607,4576.0,841.0,51.94,0.75,43.0,799.0,698.0,162.0
Kyrgyz Republic,KGZ,99.5,9.0,61.404,2769.8950845190807,14.03,1967.676894356989,14.87655222077828,191800.0,329001646.0,3.05750079106286,-54298.0,63.6679597573516,25.5555555555556,24.5,35.2954926466692,35.1930407271377,4698.0,833.0,60.34,684.0,-93.0,929.0,0.59,0.13
Cambodia,KHM,20.2,,80.205,2566.14759732553,0.49,3672.972851694664,8.60024943029427,176520.0,3529747693.0,0.780175183344973,-68653.0,60.8532976635214,19.5121951219512,74.8,19.4035705019128,58.0096490355929,4156.0,675.0,57.98,819.0,114.0,879.0,,0.32
"Korea, Rep.",KOR,100.0,9.0,59.47,30255.391009159004,78.8,66361.64338239124,2.5110302298786,96920.0,368482046008.0,2.2709353751589103,-42293.0,72.0308608564695,14.38127090301,1.0,81.712125801927,23.24949865847185,5767.0,827.0,70.24,656.0,-63.0,803.0,612.0,226.0
Kuwait,KWT,100.0,9.0,66.869,91434.90438453134,34.8,,4.307362206735917,17820.0,3569459054.0,3.5903267588687697,96765.0,74.1725353200793,1.53846153846154,0.0,100.0,1.3064491294005225,,,,,,,,
Lao PDR,LAO,55.0,5.0,60.418,3021.441731140118,1.64,15820.704707233295,7.438286004694532,230800.0,1209252610.0,0.312173796332908,-27233.0,57.4769578433735,25.2173913043478,70.7,28.7343050001346,83.8680272986421,5364.0,0.79,56.26,867.0,477.0,0.58,752.0,136.0
Lebanon,LBN,97.8,9.0,39.503,11355.66297562495,18.74,19755.06002130048,3.1329237227215856,10230.0,2722522879.0,4.64100507400197,27944.0,66.5652997547438,4.6875,7.3,87.1024862269079,21.46993444107147,,,,,,,,
Liberia,LBR,3.0,6.0,75.399,872.5846459422164,0.551377,1396.0114581076316,12.017647138796605,96320.0,51743189.0,0.214434523809524,65306.0,53.6077940621951,12.5,89.8,46.6104850769043,79.2181711115549,3701.0,594.0,51.86,0.79,115.0,776.0,0.6,435.0
Libya,LBY,86.8,9.0,38.55,30928.942281082804,4.722,129050.4675803852,2.4393861682751066,1759540.0,32504895195.0,0.946677517254647,12640.0,65.4380023391403,7.69230769230769,3.1,88.1560287475586,16.721620838867032,,,,,,,,
Sri Lanka,LKA,80.0,9.0,50.757,6820.393100233685,3.88,8513.843082307527,14.028442824711206,62710.0,7483020015.0,3.2606083570291697,-109695.0,67.4636630052539,5.77777777777778,60.2,15.8544279853018,43.8096255539141,4415.0,838.0,62.76,736.0,105.0,847.0,0.59,0.22
Lesotho,LSO,13.9,,57.715,1932.4266622594005,3.44543,4231.856344932189,-6.682454307369909,30360.0,536290026.0,2.36815458611088,-5179.0,58.59629641291,23.5294117647059,55.3,24.2187949905661,35.074061074061106,,,,,,,,
Lithuania,LTU,99.4,10.0,53.067,17968.64458350628,49.9,25065.94318356694,8.912108010062639,62680.0,17139757682.0,1.112731351206,-21815.0,67.422062565336,22.6950354609929,17.1,66.7184982299805,13.50484006734003,5808.0,941.0,63.7,0.59,-285.0,966.0,523.0,279.0
Luxembourg,LUX,100.0,11.0,52.946,85126.13938670183,78.92,205972.2769040925,1.8924808946579643,2574.46,22573116255.0,0.5016240068364199,6244.0,67.7138901034835,23.3333333333333,3.6,87.1831946460401,4.550220272791986,,,,,,,,
Latvia,LVA,99.7,11.0,56.556,16245.534099460308,59.17,22005.40696808512,19.550485561084628,62227.0,8281591073.0,1.63649936606571,-8027.0,68.3815163378735,20.0,33.1,67.8558853865191,9.70494643127733,4667.0,836.0,63.4,0.7,-171.0,924.0,594.0,247.0
Morocco,MAR,82.2,9.0,45.769,6057.935546875,21.5,10897.064627274547,3.171544123420915,446300.0,13952247326.0,3.04695366406602,-73759.0,64.8688030334182,10.4615384615385,16.6,56.5303841299064,44.6543842145124,,,,,,,,
Moldova,MDA,99.0,9.0,57.228,5589.568507736499,20.45,7933.782493627405,15.90871496183523,32890.0,1332186397.0,0.516193541658915,-75734.0,70.7113045128707,21.7821782178218,4.4,39.4315032958984,49.75634880860939,4775.0,804.0,59.86,696.0,-188.0,0.93,519.0,306.0
Madagascar,MDG,17.5,5.0,83.777,1493.3754500497218,0.65,3621.633507600652,10.287966315995009,581540.0,1130058892.0,0.961181513313121,-1563.0,52.5021651362204,7.8740157480315,86.2,27.0400195163682,83.7454838931063,,,,,,,,
Maldives,MDV,92.6,7.0,47.736,12851.792316142451,16.3,16203.088556069652,10.714727512621351,300.0,108170996.0,,6160.0,65.8298379864336,12.0,1.5,35.4340781469745,29.70259848505667,,,,,,,,
Mexico,MEX,97.9,11.0,58.711,15031.580410916426,20.81,33615.0683543266,6.127792154979289,1943950.0,271125560000.0,0.383092431979546,-105524.0,63.016397890091,23.2,9.5,76.5047326234761,27.62588548030487,6525.0,879.0,64.68,0.67,-99.0,747.0,754.0,248.0
North Macedonia,MKD,99.1,9.0,35.157,9061.428007745966,36.3,8511.021966682101,4.592552569030332,25230.0,3398265274.0,1.95006969471653,-15705.0,68.5858407317678,29.1666666666667,15.7,57.9111032054655,21.80251117258994,4494.0,811.0,64.66,439.0,75.0,0.87,558.0,251.0
Mali,MLI,21.7,9.0,69.33,1852.3628255546416,0.81,7533.443045614877,6.336232061941288,1220190.0,1440738430.0,1.35503402826002,-19945.0,50.4577865384616,10.2040816326531,78.9,21.7398043631622,82.5519150330318,,,,,,,,
Malta,MLT,100.0,11.0,46.382,23513.807921776013,46.9,30501.397106808578,2.2405495278726733,320.0,3060605552.0,0.6189831306156081,926.0,69.9279596065643,9.23076923076923,0.2,93.9118231189546,10.53730753070858,,,,,,,,
Myanmar,MMR,49.5,5.0,65.465,2458.857464401381,0.217128,1796.4783560976075,23.643908118220097,653520.0,6380843223.0,,-184989.0,65.454090087774,,80.5,28.7079107938945,66.95361405261991,,,,,,,,
Montenegro,MNE,99.0,9.0,38.846,11706.547016593497,30.8,17027.91486769261,15.777553746404209,13450.0,621209255.0,1.74405848731746,-3056.0,66.8949924886936,11.1111111111111,42.3,63.5035790981749,14.11619734379989,5196.0,832.0,65.96,512.0,-137.0,815.0,536.0,0.34
